time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-30 00:00:00+00:00,77,5,12,10
2024-03-31 00:00:00+00:00,83,11,21,14
2024-04-01 00:00:00+00:00,89,16,22,16
2024-04-02 00:00:00+00:00,296,8,566,39
2024-04-03 00:00:00+00:00,389,3,382,37
2024-04-04 00:00:00+00:00,376,8,312,44
2024-04-05 00:00:00+00:00,288,5,205,33
2024-04-06 00:00:00+00:00,76,4,60,21
2024-04-07 00:00:00+00:00,86,15,41,16
2024-04-08 00:00:00+00:00,383,8,355,39
2024-04-09 00:00:00+00:00,364,8,305,35
2024-04-10 00:00:00+00:00,288,4,255,46
2024-04-11 00:00:00+00:00,195,4,239,43
2024-04-12 00:00:00+00:00,396,9,301,29
