referrer,views_total,views_unique
nussknacker.io,168,43
github.com,102,34
Google,36,21
touk.pl,8,2
Bing,3,2
m.sogou.com,2,2
jira.playmobile.pl,2,1
chatgpt.com,1,1
github.imc.re,1,1
