referrer,views_total,views_unique
github.com,389,33
nussknacker.io,127,55
Google,84,23
Bing,21,1
touk.pl,7,4
spigotmc.org,5,1
teams.microsoft.com,2,1
manuzhang.github.io,1,1
jdon.com,1,1
DuckDuckGo,1,1
