referrer,views_total,views_unique
github.com,426,29
nussknacker.io,255,56
Google,91,35
touk.pl,9,3
poczta.interia.pl,9,1
mail.google.com,4,1
mvnrepository.com,3,3
statics.teams.cdn.office.net,2,2
buildingminds18.visualstudio.com,2,1
tooomm.github.io,2,1
