referrer,views_total,views_unique
nussknacker.io,259,84
github.com,199,26
Google,75,33
web.telegram.org,8,1
touk.pl,5,4
linkedin.com,3,3
manuzhang.github.io,1,1
nussknacker.io.,1,1
naver.com,1,1
DuckDuckGo,1,1
