time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-15 00:00:00+00:00,745,9,144,32
2023-03-16 00:00:00+00:00,667,9,123,30
2023-03-17 00:00:00+00:00,315,14,160,22
2023-03-18 00:00:00+00:00,47,5,110,39
2023-03-19 00:00:00+00:00,64,12,92,59
2023-03-20 00:00:00+00:00,472,11,220,31
2023-03-21 00:00:00+00:00,259,12,186,32
2023-03-22 00:00:00+00:00,307,12,360,23
2023-03-23 00:00:00+00:00,470,26,451,27
2023-03-24 00:00:00+00:00,489,25,513,24
2023-03-25 00:00:00+00:00,206,26,128,8
2023-03-26 00:00:00+00:00,107,24,33,12
2023-03-27 00:00:00+00:00,281,13,391,26
2023-03-28 00:00:00+00:00,169,9,171,21
