referrer,views_total,views_unique
github.com,108,26
Google,78,19
touk-jira.atlassian.net,16,1
nussknacker.io,14,9
m.sogou.com,2,1
search.brave.com,1,1
poczta.interia.pl,1,1
stackoverflow.com,1,1
chatgpt.com,1,1
jira.playmobile.pl,1,1
