referrer,views_total,views_unique
Google,103,34
github.com,100,29
nussknacker.io,25,13
jira.playmobile.pl,21,3
touk-jira.atlassian.net,9,2
cn.bing.com,4,2
search.brave.com,2,1
mvnrepository.com,1,1
awesomeopensource.com,1,1
mail.google.com,1,1
