referrer,views_total,views_unique
nussknacker.io,220,33
Google,84,21
github.com,55,24
com.google.android.gm,7,2
poczta.interia.pl,4,1
jira.playmobile.pl,2,1
touk.pl,2,1
gsmmaniak.pl,2,1
DuckDuckGo,1,1
Bing,1,1
