referrer,views_total,views_unique
nussknacker.io,46,24
Google,45,13
github.com,40,19
poczta.interia.pl,3,1
touk.pl,2,1
jira.playmobile.pl,2,1
statics.teams.cdn.office.net,1,1
cwiki.apache.org,1,1
