referrer,views_total,views_unique
github.com,359,36
nussknacker.io,232,87
Google,41,24
touk.pl,17,4
mail.google.com,7,1
cwiki.apache.org,4,2
search.brave.com,2,1
Bing,1,1
DuckDuckGo,1,1
manuzhang.github.io,1,1
