time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-15 00:00:00+00:00,252,12,560,36
2024-05-16 00:00:00+00:00,251,15,296,32
2024-05-17 00:00:00+00:00,361,21,204,19
2024-05-18 00:00:00+00:00,204,19,75,8
2024-05-19 00:00:00+00:00,118,14,145,16
2024-05-20 00:00:00+00:00,249,13,260,23
2024-05-21 00:00:00+00:00,192,11,625,28
2024-05-22 00:00:00+00:00,181,10,186,25
2024-05-23 00:00:00+00:00,143,10,252,31
2024-05-24 00:00:00+00:00,256,16,187,18
2024-05-25 00:00:00+00:00,115,14,17,11
2024-05-26 00:00:00+00:00,83,10,29,9
2024-05-27 00:00:00+00:00,138,7,285,36
2024-05-28 00:00:00+00:00,212,10,168,20
