referrer,views_total,views_unique
Google,136,22
github.com,90,26
mail.google.com,21,1
nussknacker.io,7,6
jira.playmobile.pl,5,2
touk-jira.atlassian.net,3,1
com.google.android.gm,3,1
m.facebook.com,3,1
Bing,1,1
