referrer,views_total,views_unique
nussknacker.io,339,124
github.com,223,37
Google,192,27
mail.google.com,10,1
Bing,8,2
jdon.com,3,2
statics.teams.cdn.office.net,3,2
search.brave.com,2,1
yandex.ru,1,1
t.co,1,1
