referrer,views_total,views_unique
nussknacker.io,330,124
Google,248,34
github.com,211,40
t.co,46,11
linkedin.com,15,7
mail.google.com,5,1
statics.teams.cdn.office.net,2,2
jira.playmobile.pl,2,1
touk.pl,1,1
Bing,1,1
