referrer,views_total,views_unique
github.com,417,38
nussknacker.io,197,54
Google,135,31
poczta.interia.pl,9,1
touk.pl,4,2
statics.teams.cdn.office.net,3,2
t.co,2,2
manuzhang.github.io,2,2
tooomm.github.io,2,1
buildingminds18.visualstudio.com,2,1
