time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-04 00:00:00+00:00,308,8,283,35
2024-01-05 00:00:00+00:00,285,9,734,50
2024-01-06 00:00:00+00:00,29,6,32,16
2024-01-07 00:00:00+00:00,32,10,37,22
2024-01-08 00:00:00+00:00,211,9,394,44
2024-01-09 00:00:00+00:00,181,9,492,46
2024-01-10 00:00:00+00:00,204,7,380,36
2024-01-11 00:00:00+00:00,404,17,516,34
2024-01-12 00:00:00+00:00,1064,17,710,46
2024-01-13 00:00:00+00:00,89,10,50,35
2024-01-14 00:00:00+00:00,125,14,132,29
2024-01-15 00:00:00+00:00,417,10,352,52
2024-01-16 00:00:00+00:00,244,10,338,37
2024-01-17 00:00:00+00:00,423,11,251,42
