referrer,views_total,views_unique
Google,71,38
nussknacker.io,71,34
github.com,43,18
DuckDuckGo,14,2
mail.google.com,12,1
poczta.interia.pl,5,1
jira.playmobile.pl,1,1
statics.teams.cdn.office.net,1,1
Bing,1,1
