referrer,views_total,views_unique
Google,144,46
github.com,92,20
nussknacker.io,52,11
jira.playmobile.pl,22,2
touk-jira.atlassian.net,13,2
mail.google.com,13,1
Bing,2,2
cn.bing.com,1,1
t.co,1,1
awesomeopensource.com,1,1
