time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-26 00:00:00+00:00,44,7,10,8
2025-07-27 00:00:00+00:00,42,14,13,8
2025-07-28 00:00:00+00:00,278,41,129,12
2025-07-29 00:00:00+00:00,273,36,98,21
2025-07-30 00:00:00+00:00,671,67,220,16
2025-07-31 00:00:00+00:00,322,27,202,28
2025-08-01 00:00:00+00:00,827,50,605,28
2025-08-02 00:00:00+00:00,129,14,37,7
2025-08-03 00:00:00+00:00,41,16,4,3
2025-08-04 00:00:00+00:00,727,47,480,21
2025-08-05 00:00:00+00:00,361,33,364,21
2025-08-06 00:00:00+00:00,373,34,219,15
2025-08-07 00:00:00+00:00,387,48,150,10
2025-08-08 00:00:00+00:00,108,20,179,11
