referrer,views_total,views_unique
github.com,82,26
Google,81,33
nussknacker.io,41,19
touk-jira.atlassian.net,16,3
DuckDuckGo,9,3
search.brave.com,6,1
chatgpt.com,5,1
Bing,3,2
mail.google.com,3,1
jira.playmobile.pl,2,1
