time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-12 00:00:00+00:00,290,11,225,20
2025-03-13 00:00:00+00:00,515,24,463,20
2025-03-14 00:00:00+00:00,398,20,262,17
2025-03-15 00:00:00+00:00,99,11,24,3
2025-03-16 00:00:00+00:00,57,14,55,8
2025-03-17 00:00:00+00:00,465,18,325,21
2025-03-18 00:00:00+00:00,328,15,274,36
2025-03-19 00:00:00+00:00,489,19,338,26
2025-03-20 00:00:00+00:00,304,21,265,30
2025-03-21 00:00:00+00:00,418,26,266,19
2025-03-22 00:00:00+00:00,134,12,56,13
2025-03-23 00:00:00+00:00,133,18,54,15
2025-03-24 00:00:00+00:00,417,21,347,25
2025-03-25 00:00:00+00:00,311,20,153,19
