time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-21 00:00:00+00:00,67,7,4,3
2024-07-22 00:00:00+00:00,202,11,121,15
2024-07-23 00:00:00+00:00,252,11,104,20
2024-07-24 00:00:00+00:00,354,16,290,20
2024-07-25 00:00:00+00:00,177,8,88,23
2024-07-26 00:00:00+00:00,404,20,248,14
2024-07-27 00:00:00+00:00,49,5,13,8
2024-07-28 00:00:00+00:00,89,11,17,6
2024-07-29 00:00:00+00:00,344,22,310,28
2024-07-30 00:00:00+00:00,283,15,482,29
2024-07-31 00:00:00+00:00,274,12,270,31
2024-08-01 00:00:00+00:00,196,11,254,30
2024-08-02 00:00:00+00:00,365,14,218,26
2024-08-03 00:00:00+00:00,14,4,47,17
