time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-13 00:00:00+00:00,33,6,14,7
2023-05-14 00:00:00+00:00,40,8,25,6
2023-05-15 00:00:00+00:00,101,6,189,45
2023-05-16 00:00:00+00:00,82,8,228,29
2023-05-17 00:00:00+00:00,290,10,133,35
2023-05-18 00:00:00+00:00,190,5,262,35
2023-05-19 00:00:00+00:00,452,41,372,28
2023-05-20 00:00:00+00:00,35,6,17,9
2023-05-21 00:00:00+00:00,51,11,78,21
2023-05-22 00:00:00+00:00,274,9,328,34
2023-05-23 00:00:00+00:00,247,9,298,25
2023-05-24 00:00:00+00:00,294,7,249,28
2023-05-25 00:00:00+00:00,156,9,331,27
2023-05-26 00:00:00+00:00,214,6,398,28
