referrer,views_total,views_unique
Google,117,29
github.com,88,14
nussknacker.io,29,12
jira.playmobile.pl,8,2
statics.teams.cdn.office.net,7,2
mail.google.com,6,1
chatgpt.com,3,3
gemini.google.com,1,1
Bing,1,1
