referrer,views_total,views_unique
github.com,320,39
nussknacker.io,305,136
Google,109,35
touk.pl,28,3
Bing,8,2
statics.teams.cdn.office.net,5,2
poczta.interia.pl,2,1
DuckDuckGo,1,1
yandex.ru,1,1
