referrer,views_total,views_unique
nussknacker.io,540,181
github.com,282,44
Google,74,30
touk.pl,11,1
mail.google.com,11,1
github.sheincorp.cn,4,1
libhunt.com,2,2
mvnrepository.com,2,1
