referrer,views_total,views_unique
Google,73,38
nussknacker.io,70,33
github.com,52,20
DuckDuckGo,13,1
mail.google.com,12,1
poczta.interia.pl,5,1
jira.playmobile.pl,2,1
statics.teams.cdn.office.net,2,1
Bing,1,1
