referrer,views_total,views_unique
nussknacker.io,305,79
github.com,217,26
Google,154,26
touk.pl,7,1
mail.google.com,3,1
manuzhang.github.io,2,2
jira.playmobile.pl,2,1
touk.com,1,1
stackoverflow.com,1,1
