time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-30 00:00:00+00:00,76,5,58,6
2024-12-31 00:00:00+00:00,98,3,77,6
2025-01-01 00:00:00+00:00,9,2,13,7
2025-01-02 00:00:00+00:00,150,10,298,16
2025-01-03 00:00:00+00:00,215,12,400,19
2025-01-04 00:00:00+00:00,12,2,5,5
2025-01-05 00:00:00+00:00,14,2,10,7
2025-01-06 00:00:00+00:00,14,3,62,11
2025-01-07 00:00:00+00:00,192,14,255,21
2025-01-08 00:00:00+00:00,228,11,358,29
2025-01-09 00:00:00+00:00,300,13,222,21
2025-01-10 00:00:00+00:00,273,12,221,19
2025-01-11 00:00:00+00:00,60,6,104,13
2025-01-12 00:00:00+00:00,17,3,72,9
