time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-11 00:00:00+00:00,62,4,48,11
2023-03-12 00:00:00+00:00,63,8,27,8
2023-03-13 00:00:00+00:00,339,10,194,21
2023-03-14 00:00:00+00:00,275,10,158,26
2023-03-15 00:00:00+00:00,745,9,144,32
2023-03-16 00:00:00+00:00,667,9,123,30
2023-03-17 00:00:00+00:00,315,14,160,22
2023-03-18 00:00:00+00:00,47,5,110,39
2023-03-19 00:00:00+00:00,64,12,92,59
2023-03-20 00:00:00+00:00,472,11,220,31
2023-03-21 00:00:00+00:00,259,12,186,32
2023-03-22 00:00:00+00:00,307,12,360,23
2023-03-23 00:00:00+00:00,470,26,451,27
2023-03-24 00:00:00+00:00,478,25,472,24
