time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-28 00:00:00+00:00,31,4,18,7
2025-06-29 00:00:00+00:00,33,9,7,6
2025-06-30 00:00:00+00:00,422,30,141,14
2025-07-01 00:00:00+00:00,436,44,182,21
2025-07-02 00:00:00+00:00,449,43,253,21
2025-07-03 00:00:00+00:00,323,45,193,21
2025-07-04 00:00:00+00:00,548,60,220,22
2025-07-05 00:00:00+00:00,58,9,11,4
2025-07-06 00:00:00+00:00,74,13,23,8
2025-07-07 00:00:00+00:00,235,30,136,14
2025-07-08 00:00:00+00:00,506,63,138,16
2025-07-09 00:00:00+00:00,280,20,225,17
2025-07-10 00:00:00+00:00,443,73,243,19
2025-07-11 00:00:00+00:00,541,69,116,12
