time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-11 00:00:00+00:00,118,9,278,22
2024-09-12 00:00:00+00:00,152,7,591,31
2024-09-13 00:00:00+00:00,154,12,233,24
2024-09-14 00:00:00+00:00,19,5,28,10
2024-09-15 00:00:00+00:00,12,2,37,8
2024-09-16 00:00:00+00:00,160,9,270,31
2024-09-17 00:00:00+00:00,329,15,600,26
2024-09-18 00:00:00+00:00,438,13,764,39
2024-09-19 00:00:00+00:00,258,12,312,36
2024-09-20 00:00:00+00:00,195,7,349,44
2024-09-21 00:00:00+00:00,14,3,17,12
2024-09-22 00:00:00+00:00,12,3,13,7
2024-09-23 00:00:00+00:00,180,11,259,25
2024-09-24 00:00:00+00:00,131,5,385,21
