time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-25 00:00:00+00:00,177,15,194,42
2023-08-26 00:00:00+00:00,19,7,94,10
2023-08-27 00:00:00+00:00,6,6,132,13
2023-08-28 00:00:00+00:00,126,13,176,29
2023-08-29 00:00:00+00:00,87,8,108,35
2023-08-30 00:00:00+00:00,190,15,289,36
2023-08-31 00:00:00+00:00,258,19,377,33
2023-09-01 00:00:00+00:00,105,20,206,23
2023-09-02 00:00:00+00:00,104,11,58,18
2023-09-03 00:00:00+00:00,83,12,32,15
2023-09-04 00:00:00+00:00,92,13,208,31
2023-09-05 00:00:00+00:00,150,10,327,33
2023-09-06 00:00:00+00:00,246,18,808,58
2023-09-07 00:00:00+00:00,36,9,160,39
