referrer,views_total,views_unique
github.com,317,41
nussknacker.io,126,41
Google,94,30
murphysec.feishu.cn,5,1
touk-jira.atlassian.net,4,2
eptura.atlassian.net,2,1
DuckDuckGo,2,1
jira.playmobile.pl,1,1
