referrer,views_total,views_unique
github.com,466,39
nussknacker.io,139,55
Google,123,30
poczta.interia.pl,9,1
touk.pl,5,3
spigotmc.org,5,1
statics.teams.cdn.office.net,3,2
manuzhang.github.io,2,2
tooomm.github.io,2,1
teams.microsoft.com,2,1
