referrer,views_total,views_unique
github.com,333,28
nussknacker.io,187,84
Google,45,26
touk.pl,10,4
cwiki.apache.org,3,1
mail.google.com,1,1
Bing,1,1
DuckDuckGo,1,1
search.brave.com,1,1
