time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-17 00:00:00+00:00,351,9,249,31
2024-10-18 00:00:00+00:00,78,4,97,23
2024-10-19 00:00:00+00:00,16,3,72,18
2024-10-20 00:00:00+00:00,24,5,37,12
2024-10-21 00:00:00+00:00,170,8,282,27
2024-10-22 00:00:00+00:00,333,12,494,37
2024-10-23 00:00:00+00:00,320,8,302,22
2024-10-24 00:00:00+00:00,484,12,421,29
2024-10-25 00:00:00+00:00,246,10,402,31
2024-10-26 00:00:00+00:00,14,3,22,7
2024-10-27 00:00:00+00:00,27,3,32,11
2024-10-28 00:00:00+00:00,620,12,642,22
2024-10-29 00:00:00+00:00,469,15,453,32
2024-10-30 00:00:00+00:00,239,11,280,19
