time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-07 00:00:00+00:00,44,4,163,30
2023-04-08 00:00:00+00:00,32,6,179,23
2023-04-09 00:00:00+00:00,30,9,21,8
2023-04-10 00:00:00+00:00,26,3,53,17
2023-04-11 00:00:00+00:00,170,7,114,24
2023-04-12 00:00:00+00:00,82,8,120,38
2023-04-13 00:00:00+00:00,105,5,187,23
2023-04-14 00:00:00+00:00,179,6,118,21
2023-04-15 00:00:00+00:00,43,6,19,6
2023-04-16 00:00:00+00:00,31,9,25,7
2023-04-17 00:00:00+00:00,399,13,310,26
2023-04-18 00:00:00+00:00,103,8,154,29
2023-04-19 00:00:00+00:00,108,10,101,40
2023-04-20 00:00:00+00:00,335,24,158,39
