referrer,views_total,views_unique
nussknacker.io,365,132
Google,263,34
github.com,221,40
t.co,30,7
linkedin.com,13,5
mail.google.com,5,1
statics.teams.cdn.office.net,2,2
jira.playmobile.pl,2,1
touk.pl,1,1
Bing,1,1
