time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-04 00:00:00+00:00,81,8,27,11
2024-05-05 00:00:00+00:00,101,13,51,13
2024-05-06 00:00:00+00:00,307,18,165,26
2024-05-07 00:00:00+00:00,188,13,114,23
2024-05-08 00:00:00+00:00,367,18,508,48
2024-05-09 00:00:00+00:00,365,18,228,31
2024-05-10 00:00:00+00:00,311,16,216,32
2024-05-11 00:00:00+00:00,91,12,24,14
2024-05-12 00:00:00+00:00,108,17,16,8
2024-05-13 00:00:00+00:00,397,24,301,29
2024-05-14 00:00:00+00:00,194,17,162,24
2024-05-15 00:00:00+00:00,252,12,560,36
2024-05-16 00:00:00+00:00,251,15,296,32
2024-05-17 00:00:00+00:00,353,21,183,17
