referrer,views_total,views_unique
github.com,98,21
Google,48,21
nussknacker.io,23,19
jira.playmobile.pl,2,2
com.google.android.gm,2,1
mail.google.com,2,1
Bing,1,1
chat.buddylabs.ai,1,1
