referrer,views_total,views_unique
nussknacker.io,526,166
github.com,278,40
Google,76,31
mail.google.com,13,1
touk.pl,11,1
github.sheincorp.cn,4,1
libhunt.com,2,2
mvnrepository.com,1,1
