referrer,views_total,views_unique
github.com,664,34
nussknacker.io,142,52
Google,40,24
com.google.android.gm,8,1
jira.playmobile.pl,7,1
com.twitter.android,4,3
Bing,3,1
touk.pl,2,2
t.co,2,1
StartPage,1,1
