time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-28 00:00:00+00:00,44,6,9,8
2024-09-29 00:00:00+00:00,33,5,23,19
2024-09-30 00:00:00+00:00,123,6,232,50
2024-10-01 00:00:00+00:00,118,8,103,30
2024-10-02 00:00:00+00:00,123,7,251,38
2024-10-03 00:00:00+00:00,179,10,326,41
2024-10-04 00:00:00+00:00,118,7,136,27
2024-10-05 00:00:00+00:00,14,3,31,12
2024-10-06 00:00:00+00:00,50,4,30,6
2024-10-07 00:00:00+00:00,113,11,265,37
2024-10-08 00:00:00+00:00,293,13,254,30
2024-10-09 00:00:00+00:00,105,6,305,20
2024-10-10 00:00:00+00:00,237,7,359,28
2024-10-11 00:00:00+00:00,67,4,114,21
