time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-13 00:00:00+00:00,26,17,89,27
2023-08-14 00:00:00+00:00,124,8,258,35
2023-08-15 00:00:00+00:00,131,14,105,19
2023-08-16 00:00:00+00:00,116,7,319,41
2023-08-17 00:00:00+00:00,173,13,482,36
2023-08-18 00:00:00+00:00,133,2,253,34
2023-08-19 00:00:00+00:00,3,1,108,14
2023-08-20 00:00:00+00:00,25,9,53,16
2023-08-21 00:00:00+00:00,138,9,334,43
2023-08-22 00:00:00+00:00,373,17,451,36
2023-08-23 00:00:00+00:00,107,8,653,45
2023-08-24 00:00:00+00:00,199,13,431,36
2023-08-25 00:00:00+00:00,177,15,194,42
2023-08-26 00:00:00+00:00,18,7,93,9
