time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-20 00:00:00+00:00,223,11,185,20
2025-01-21 00:00:00+00:00,186,12,234,18
2025-01-22 00:00:00+00:00,370,14,344,23
2025-01-23 00:00:00+00:00,156,10,207,15
2025-01-24 00:00:00+00:00,202,10,245,19
2025-01-25 00:00:00+00:00,26,4,7,7
2025-01-26 00:00:00+00:00,13,3,7,4
2025-01-27 00:00:00+00:00,178,9,156,25
2025-01-28 00:00:00+00:00,210,14,200,19
2025-01-29 00:00:00+00:00,263,10,94,16
2025-01-30 00:00:00+00:00,288,15,241,18
2025-01-31 00:00:00+00:00,189,12,280,29
2025-02-01 00:00:00+00:00,66,10,39,17
2025-02-02 00:00:00+00:00,48,25,14,5
