time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-20 00:00:00+00:00,27,3,29,13
2025-06-21 00:00:00+00:00,873,5,29,4
2025-06-22 00:00:00+00:00,43,11,6,4
2025-06-23 00:00:00+00:00,432,41,200,15
2025-06-24 00:00:00+00:00,918,61,224,21
2025-06-25 00:00:00+00:00,77,9,69,24
2025-06-26 00:00:00+00:00,789,45,386,19
2025-06-27 00:00:00+00:00,124,17,80,18
2025-06-28 00:00:00+00:00,31,4,18,7
2025-06-29 00:00:00+00:00,33,9,7,6
2025-06-30 00:00:00+00:00,422,30,141,14
2025-07-01 00:00:00+00:00,436,44,182,21
2025-07-02 00:00:00+00:00,449,43,253,21
2025-07-03 00:00:00+00:00,316,45,193,21
