time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-20 00:00:00+00:00,134,12,115,21
2024-12-21 00:00:00+00:00,24,6,8,7
2024-12-22 00:00:00+00:00,13,3,8,6
2024-12-23 00:00:00+00:00,33,4,49,17
2024-12-24 00:00:00+00:00,38,5,18,7
2024-12-25 00:00:00+00:00,14,3,19,11
2024-12-26 00:00:00+00:00,18,2,6,4
2024-12-27 00:00:00+00:00,54,3,29,12
2024-12-28 00:00:00+00:00,18,4,9,6
2024-12-29 00:00:00+00:00,10,4,8,6
2024-12-30 00:00:00+00:00,76,5,58,6
2024-12-31 00:00:00+00:00,98,3,77,6
2025-01-01 00:00:00+00:00,9,2,13,7
2025-01-02 00:00:00+00:00,138,9,298,16
