referrer,views_total,views_unique
nussknacker.io,330,145
github.com,292,35
Google,132,37
touk.pl,26,3
libhunt.com,15,1
Bing,8,2
statics.teams.cdn.office.net,5,2
jira.sysmanagement.it,1,1
DuckDuckGo,1,1
medium.com,1,1
