referrer,views_total,views_unique
github.com,114,25
Google,104,20
mail.google.com,21,1
nussknacker.io,15,8
Bing,3,2
cn.bing.com,3,1
search.brave.com,2,1
mvnrepository.com,1,1
touk-jira.atlassian.net,1,1
jira.playmobile.pl,1,1
