referrer,views_total,views_unique
github.com,287,32
nussknacker.io,273,120
Google,144,28
mail.google.com,3,1
libhunt.com,2,2
linkedin.com,2,1
mvnrepository.com,1,1
Bing,1,1
DuckDuckGo,1,1
manuzhang.github.io,1,1
