referrer,views_total,views_unique
nussknacker.io,688,137
github.com,230,45
Google,161,35
mail.google.com,10,1
DuckDuckGo,3,1
Bing,2,2
nussknacker-io.translate.goog,2,1
jdon.com,2,1
m.facebook.com,1,1
touk.pl,1,1
