time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-01 00:00:00+00:00,38,12,175,26
2023-11-02 00:00:00+00:00,221,20,209,29
2023-11-03 00:00:00+00:00,447,18,274,31
2023-11-04 00:00:00+00:00,129,10,57,11
2023-11-05 00:00:00+00:00,79,11,26,11
2023-11-06 00:00:00+00:00,142,14,64,35
2023-11-07 00:00:00+00:00,245,12,318,42
2023-11-08 00:00:00+00:00,204,21,208,32
2023-11-09 00:00:00+00:00,217,16,233,44
2023-11-10 00:00:00+00:00,216,17,266,46
2023-11-11 00:00:00+00:00,41,9,46,16
2023-11-12 00:00:00+00:00,37,10,36,14
2023-11-13 00:00:00+00:00,135,13,362,40
2023-11-14 00:00:00+00:00,158,12,258,46
