time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-15 00:00:00+00:00,89,26,37,10
2025-02-16 00:00:00+00:00,96,11,93,15
2025-02-17 00:00:00+00:00,186,14,169,21
2025-02-18 00:00:00+00:00,234,17,163,26
2025-02-19 00:00:00+00:00,200,8,100,17
2025-02-20 00:00:00+00:00,141,8,87,19
2025-02-21 00:00:00+00:00,232,17,111,20
2025-02-22 00:00:00+00:00,31,7,31,12
2025-02-23 00:00:00+00:00,32,8,9,5
2025-02-24 00:00:00+00:00,204,12,139,26
2025-02-25 00:00:00+00:00,431,16,256,28
2025-02-26 00:00:00+00:00,171,17,212,28
2025-02-27 00:00:00+00:00,321,21,238,23
2025-02-28 00:00:00+00:00,258,47,201,23
