time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-09 00:00:00+00:00,365,18,228,31
2024-05-10 00:00:00+00:00,311,16,216,32
2024-05-11 00:00:00+00:00,91,12,24,14
2024-05-12 00:00:00+00:00,108,17,16,8
2024-05-13 00:00:00+00:00,397,24,301,29
2024-05-14 00:00:00+00:00,194,17,162,24
2024-05-15 00:00:00+00:00,252,12,560,36
2024-05-16 00:00:00+00:00,251,15,296,32
2024-05-17 00:00:00+00:00,361,21,204,19
2024-05-18 00:00:00+00:00,204,19,75,8
2024-05-19 00:00:00+00:00,118,14,145,16
2024-05-20 00:00:00+00:00,249,13,260,23
2024-05-21 00:00:00+00:00,192,11,625,28
2024-05-22 00:00:00+00:00,177,10,185,24
