referrer,views_total,views_unique
nussknacker.io,628,123
github.com,238,35
Google,75,31
mail.google.com,11,1
cwiki.apache.org,5,2
index.scala-lang.org,5,1
com.google.android.gm,3,2
jira.playmobile.pl,2,2
Bing,2,1
mvnrepository.com,2,1
