time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-18 00:00:00+00:00,241,22,387,20
2025-08-19 00:00:00+00:00,256,32,128,11
2025-08-20 00:00:00+00:00,330,32,297,12
2025-08-21 00:00:00+00:00,76,10,138,14
2025-08-22 00:00:00+00:00,372,40,66,20
2025-08-23 00:00:00+00:00,65,11,9,4
2025-08-24 00:00:00+00:00,33,10,12,7
2025-08-25 00:00:00+00:00,155,16,65,18
2025-08-26 00:00:00+00:00,350,40,167,16
2025-08-27 00:00:00+00:00,265,23,114,13
2025-08-28 00:00:00+00:00,245,21,98,10
2025-08-29 00:00:00+00:00,28,4,47,10
2025-08-30 00:00:00+00:00,27,3,20,8
2025-08-31 00:00:00+00:00,34,11,11,7
