time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-10 00:00:00+00:00,28,6,25,8
2023-09-11 00:00:00+00:00,76,9,362,39
2023-09-12 00:00:00+00:00,88,6,198,32
2023-09-13 00:00:00+00:00,247,17,399,37
2023-09-14 00:00:00+00:00,169,12,203,36
2023-09-15 00:00:00+00:00,155,17,219,33
2023-09-16 00:00:00+00:00,31,7,27,17
2023-09-17 00:00:00+00:00,67,13,49,19
2023-09-18 00:00:00+00:00,262,18,306,36
2023-09-19 00:00:00+00:00,308,13,484,36
2023-09-20 00:00:00+00:00,234,14,320,43
2023-09-21 00:00:00+00:00,136,12,286,46
2023-09-22 00:00:00+00:00,155,5,317,40
2023-09-23 00:00:00+00:00,27,5,45,23
