referrer,views_total,views_unique
github.com,292,36
nussknacker.io,130,42
Google,87,31
touk-jira.atlassian.net,4,2
murphysec.feishu.cn,2,1
eptura.atlassian.net,2,1
m.sogou.com,1,1
jira.playmobile.pl,1,1
