referrer,views_total,views_unique
Google,92,17
nussknacker.io,79,34
github.com,75,26
jira.playmobile.pl,9,3
touk-jira.atlassian.net,9,1
linkedin.com,3,2
touk.pl,3,2
github.dev,3,1
m.sogou.com,1,1
