time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-15 00:00:00+00:00,417,10,352,52
2024-01-16 00:00:00+00:00,244,10,338,37
2024-01-17 00:00:00+00:00,459,11,260,43
2024-01-18 00:00:00+00:00,289,13,288,36
2024-01-19 00:00:00+00:00,248,10,450,66
2024-01-20 00:00:00+00:00,49,8,212,56
2024-01-21 00:00:00+00:00,202,21,113,28
2024-01-22 00:00:00+00:00,320,13,323,28
2024-01-23 00:00:00+00:00,206,9,164,26
2024-01-24 00:00:00+00:00,241,10,271,31
2024-01-25 00:00:00+00:00,241,7,321,43
2024-01-26 00:00:00+00:00,300,10,412,33
2024-01-27 00:00:00+00:00,120,6,126,24
2024-01-28 00:00:00+00:00,53,15,265,17
