referrer,views_total,views_unique
Google,92,16
github.com,61,22
nussknacker.io,21,14
mail.google.com,21,1
Bing,3,2
linkedin.com,1,1
perplexity.ai,1,1
yandex.ru,1,1
awesomeopensource.com,1,1
touk-jira.atlassian.net,1,1
