referrer,views_total,views_unique
nussknacker.io,200,32
github.com,99,27
Google,75,36
cwiki.apache.org,13,2
mail.google.com,4,1
statics.teams.cdn.office.net,2,1
jira.playmobile.pl,2,1
yandex.ru,1,1
chatgpt.com,1,1
touk-jira.atlassian.net,1,1
